GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2013090809,2013-09-08,2,0,44,TEN,PIT,0,0,98,,1,,0,"2-R.BIRONAS EXTRA POINT IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",0,,,2013,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2013090809,2013-09-08,2,0,44,TEN,PIT,0,0,35,,1,,0,"2-R.BIRONAS KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,,,2013,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2013090809,2013-09-08,2,0,44,PIT,TEN,1,10,20,,0,,0,"(:44) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 34-L.STEPHENS-HOWLING TO PIT 25 FOR 5 YARDS (33-M.GRIFFIN, 56-A.AYERS). THE REPLAY ASSISTANT CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-B.ROETHLISBERGER SACKED AT PIT 15 FOR -5 YARDS (91-D.MORGAN).",0,,,2013,5,SHOTGUN,SACK,0,0,0,0,,1,1,1,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2013090809,2013-09-08,2,0,0,,TEN,0,0,0,,1,,0,"END QUARTER 2",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013090809,2013-09-08,3,15,0,TEN,PIT,0,0,35,,1,,0,"2-R.BIRONAS KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,,,2013,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2013090809,2013-09-08,3,15,0,PIT,TEN,1,10,20,,0,,0,"(15:00) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 34-L.STEPHENS-HOWLING TO PIT 24 FOR 4 YARDS (31-B.POLLARD).",0,,,2013,4,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2013090809,2013-09-08,3,14,36,PIT,TEN,2,6,24,,0,,0,"(14:36) (SHOTGUN) 34-L.STEPHENS-HOWLING LEFT GUARD TO PIT 28 FOR 4 YARDS (91-D.MORGAN).",0,,,2013,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",24,OWN,0,,0,,0
2013090809,2013-09-08,3,13,56,PIT,TEN,3,2,28,,0,,0,"(13:56) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT LEFT TO 34-L.STEPHENS-HOWLING. COVERAGE BY #53 FOKOU.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2013090809,2013-09-08,3,13,52,PIT,TEN,4,2,28,,0,,0,"(13:52) (PUNT FORMATION) 4-Z.MESKO PUNTS 41 YARDS TO TEN 31, CENTER-60-G.WARREN, FAIR CATCH BY 25-D.REYNAUD.",0,,,2013,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2013090809,2013-09-08,3,13,45,TEN,PIT,1,10,31,,0,,0,"(13:45) 28-C.JOHNSON LEFT TACKLE TO TEN 35 FOR 4 YARDS (24-I.TAYLOR, 94-L.TIMMONS).",0,,,2013,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",31,OWN,0,,0,,0
2013090809,2013-09-08,3,13,14,TEN,PIT,2,6,35,,0,,0,"(13:14) 28-C.JOHNSON RIGHT GUARD TO TEN 35 FOR NO GAIN (56-L.WOODLEY).",0,,,2013,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",35,OWN,0,,0,,0
2013090809,2013-09-08,3,3,31,PIT,TEN,4,3,30,,0,,0,"(3:31) (PUNT FORMATION) 4-Z.MESKO PUNTS 42 YARDS TO TEN 28, CENTER-60-G.WARREN, OUT OF BOUNDS.",0,,,2013,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,30,OWN,0,,0,,0
2013090809,2013-09-08,3,12,36,TEN,PIT,3,6,35,,0,,0,"(12:36) (SHOTGUN) 10-J.LOCKER PASS INCOMPLETE SHORT RIGHT TO 85-N.WASHINGTON (22-W.GAY). PENALTY ON TEN-28-C.JOHNSON, CHOP BLOCK, DECLINED.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,35,OWN,0,TEN,0,"CHOP BLOCK",0
2013090809,2013-09-08,3,12,31,TEN,PIT,4,6,35,,0,,0,"(12:31) (PUNT FORMATION) 6-B.KERN PUNTS 48 YARDS TO PIT 17, CENTER-48-B.BRINKLEY, FAIR CATCH BY 84-A.BROWN. PENALTY ON PIT-29-S.THOMAS, OFFENSIVE HOLDING, 8 YARDS, ENFORCED AT PIT 17.",0,,,2013,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,35,OWN,1,PIT,0,"OFFENSIVE HOLDING",8
2013090809,2013-09-08,3,12,24,PIT,TEN,1,10,9,,0,,0,"(12:24) 34-L.STEPHENS-HOWLING RIGHT GUARD TO PIT 13 FOR 4 YARDS (99-J.CASEY, 94-S.HILL).",0,,,2013,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",9,OWN,0,,0,,0
2013090809,2013-09-08,3,11,46,PIT,TEN,2,6,13,,0,,0,"(11:46) 34-L.STEPHENS-HOWLING UP THE MIDDLE TO PIT 16 FOR 3 YARDS (31-B.POLLARD).",0,,,2013,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,13,OWN,0,,0,,0
2013090809,2013-09-08,3,11,2,PIT,TEN,3,3,16,,0,,0,"(11:02) (SHOTGUN) 7-B.ROETHLISBERGER SACKED AT PIT 8 FOR -8 YARDS (55-Z.BROWN).",0,,,2013,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,16,OWN,0,,0,,0
2013090809,2013-09-08,3,10,33,PIT,TEN,4,11,8,,0,,0,"(10:33) (PUNT FORMATION) 4-Z.MESKO PUNTS 47 YARDS TO TEN 45, CENTER-60-G.WARREN. 25-D.REYNAUD TO PIT 45 FOR 10 YARDS (21-R.GOLDEN, 60-G.WARREN).",0,,,2013,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,8,OWN,0,,0,,0
2013090809,2013-09-08,3,10,21,TEN,PIT,1,10,55,,0,,0,"(10:21) 10-J.LOCKER PASS INCOMPLETE DEEP RIGHT TO 82-D.WALKER. COVERAGE BY #25 CLARK.",0,,,2013,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2013090809,2013-09-08,3,10,14,TEN,PIT,2,10,55,,0,,0,"(10:14) 28-C.JOHNSON LEFT GUARD TO PIT 44 FOR 1 YARD (50-L.FOOTE, 25-R.CLARK). PENALTY ON TEN-18-K.BRITT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 44.",0,,,2013,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"LEFT GUARD",45,OPP,1,TEN,0,"OFFENSIVE HOLDING",10
2013090809,2013-09-08,3,9,52,TEN,PIT,2,19,46,,0,,0,"(9:52) (SHOTGUN) 28-C.JOHNSON UP THE MIDDLE TO TEN 50 FOR 4 YARDS (93-J.WORILDS; 99-B.KEISEL).",0,,,2013,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,46,OWN,0,,0,,0
2013090809,2013-09-08,3,9,7,TEN,PIT,3,15,50,,1,,0,"(9:07) (SHOTGUN) 10-J.LOCKER PASS DEEP MIDDLE TO 82-D.WALKER TO PIT 25 FOR 25 YARDS. FUMBLES, AND RECOVERS AT PIT 25. 82-D.WALKER TO PIT 25 FOR NO GAIN (43-T.POLAMALU).",0,,,2013,25,SHOTGUN,PASS,0,1,0,0,"DEEP MIDDLE",0,0,0,,0,0,1,0,0,0,,50,OWN,0,,0,,0
2013090809,2013-09-08,3,8,12,TEN,PIT,1,10,75,,0,,0,"(8:12) (NO HUDDLE) 10-J.LOCKER UP THE MIDDLE TO PIT 28 FOR -3 YARDS (43-T.POLAMALU).",0,,,2013,-3,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OPP,0,,0,,0
2013090809,2013-09-08,3,7,59,TEN,PIT,2,13,72,,0,,0,"(7:59) 28-C.JOHNSON RIGHT TACKLE TO PIT 28 FOR NO GAIN (90-S.MCLENDON).",0,,,2013,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",28,OPP,0,,0,,0
2013090809,2013-09-08,3,7,17,TEN,PIT,3,13,72,,1,,0,"(7:17) (SHOTGUN) 10-J.LOCKER PASS SHORT LEFT TO 85-N.WASHINGTON TO PIT 14 FOR 14 YARDS (24-I.TAYLOR).",0,,,2013,14,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2013090809,2013-09-08,3,6,38,TEN,PIT,1,10,86,,0,,0,"(6:38) 28-C.JOHNSON LEFT GUARD TO PIT 13 FOR 1 YARD (93-J.WORILDS; 25-R.CLARK). PIT-25-R.CLARK WAS INJURED DURING THE PLAY.",0,,,2013,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",14,OPP,0,,0,,0
2013090809,2013-09-08,3,6,0,TEN,PIT,2,9,87,,0,,0,"(6:00) 28-C.JOHNSON LEFT GUARD TO PIT 12 FOR 1 YARD (96-E.HOOD; 50-L.FOOTE).",0,,,2013,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",13,OPP,0,,0,,0
2013090809,2013-09-08,3,5,15,TEN,PIT,3,8,88,,0,,0,"(5:15) (SHOTGUN) 10-J.LOCKER PASS SHORT RIGHT TO 13-K.WRIGHT TO PIT 8 FOR 4 YARDS (29-S.THOMAS).",0,,,2013,4,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0
2013090809,2013-09-08,3,4,33,TEN,PIT,4,4,92,,0,,0,"(4:33) (FIELD GOAL FORMATION) 2-R.BIRONAS 26 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",0,,,2013,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,8,OPP,0,,0,,0
2013090809,2013-09-08,3,4,29,TEN,PIT,0,0,35,,1,,0,"2-R.BIRONAS KICKS 67 YARDS FROM TEN 35 TO PIT -2. 34-L.STEPHENS-HOWLING TO PIT 23 FOR 25 YARDS (57-P.BAILEY).",0,,,2013,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2013090809,2013-09-08,3,4,23,PIT,TEN,1,10,23,,0,,0,"(4:23) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 34-L.STEPHENS-HOWLING TO PIT 30 FOR 7 YARDS (55-Z.BROWN). PIT-34-L.STEPHENS-HOWLING WAS INJURED DURING THE PLAY.",0,,,2013,7,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,23,OWN,0,,0,,0
2013090809,2013-09-08,3,3,41,PIT,TEN,2,3,30,,0,,0,"(3:41) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT LEFT TO 88-E.SANDERS. COVERAGE BY #20 VERNER.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,30,OWN,0,,0,,0
2013090809,2013-09-08,3,3,35,PIT,TEN,3,3,30,,0,,0,"(3:35) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT MIDDLE TO 89-J.COTCHERY. COVERAGE BY #24 SENSABAUGH.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,30,OWN,0,,0,,0
2013090809,2013-09-08,3,3,23,TEN,PIT,1,10,28,,0,,0,"(3:23) 22-J.BATTLE UP THE MIDDLE TO TEN 28 FOR NO GAIN (96-E.HOOD).",0,,,2013,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,28,OWN,0,,0,,0
2013090809,2013-09-08,3,2,38,TEN,PIT,2,10,28,,0,,0,"(2:38) 10-J.LOCKER SCRAMBLES LEFT END TO TEN 33 FOR 5 YARDS.",0,,,2013,5,"UNDER CENTER",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2013090809,2013-09-08,3,1,51,TEN,PIT,3,5,33,,1,,0,"(1:51) (SHOTGUN) 10-J.LOCKER PASS SHORT MIDDLE TO 85-N.WASHINGTON TO TEN 42 FOR 9 YARDS (24-I.TAYLOR).",0,,,2013,9,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
2013090809,2013-09-08,3,1,10,TEN,PIT,1,10,42,,0,,0,"(1:10) 22-J.BATTLE RIGHT GUARD TO TEN 47 FOR 5 YARDS (97-C.HEYWARD, 65-A.WOODS).",0,,,2013,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",42,OWN,0,,0,,0
2013090809,2013-09-08,3,0,34,TEN,PIT,2,5,47,,1,,0,"(:34) 22-J.BATTLE RIGHT GUARD TO PIT 45 FOR 8 YARDS (22-W.GAY).",0,,,2013,8,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",47,OWN,0,,0,,0
2013090809,2013-09-08,3,0,0,,TEN,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013090809,2013-09-08,4,15,0,TEN,PIT,1,10,55,,0,,0,"(15:00) (SHOTGUN) 10-J.LOCKER PASS INCOMPLETE DEEP RIGHT TO 85-N.WASHINGTON. COVERAGE BY GAY #22, PRESSURE BY #90 MCLENDON.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2013090809,2013-09-08,4,14,53,TEN,PIT,2,10,55,,0,,0,"(14:53) PENALTY ON TEN-22-J.BATTLE, FALSE START, 5 YARDS, ENFORCED AT PIT 45 - NO PLAY.",0,,,2013,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,45,OPP,1,TEN,1,"FALSE START",5
2013090809,2013-09-08,4,14,52,TEN,PIT,2,15,50,,0,,0,"(14:52) (SHOTGUN) 10-J.LOCKER PASS INCOMPLETE SHORT RIGHT TO 88-C.STEVENS. COVERAGE BY #56 WOODLEY.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2013090809,2013-09-08,4,14,47,TEN,PIT,3,15,50,,0,,0,"(14:47) (SHOTGUN) 10-J.LOCKER PASS INCOMPLETE DEEP RIGHT TO 17-D.WILLIAMS. COVERAGE BY #22 GAY, PRESSURE BY #56 WOODLEY.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2013090809,2013-09-08,4,14,43,TEN,PIT,4,15,50,,0,,0,"(14:43) (PUNT FORMATION) 6-B.KERN PUNTS 34 YARDS TO PIT 16, CENTER-48-B.BRINKLEY, FAIR CATCH BY 84-A.BROWN.",0,,,2013,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2013090809,2013-09-08,4,14,35,PIT,TEN,1,10,16,,0,,0,"(14:35) (SHOTGUN) 33-I.REDMAN UP THE MIDDLE TO PIT 24 FOR 8 YARDS (55-Z.BROWN, 53-M.FOKOU).",0,,,2013,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,16,OWN,0,,0,,0
2013090809,2013-09-08,4,14,2,PIT,TEN,2,2,24,,1,,0,"(14:02) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 88-E.SANDERS TO PIT 44 FOR 20 YARDS (24-C.SENSABAUGH, 33-M.GRIFFIN).",0,,,2013,20,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,24,OWN,0,,0,,0
2013090809,2013-09-08,4,13,20,PIT,TEN,1,10,44,,0,,0,"(13:20) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE DEEP RIGHT TO 89-J.COTCHERY (24-C.SENSABAUGH).",0,,,2013,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,44,OWN,0,,0,,0
2013090809,2013-09-08,4,13,15,PIT,TEN,2,10,44,,0,,0,"(13:15) (NO HUDDLE) 33-I.REDMAN UP THE MIDDLE TO PIT 49 FOR 5 YARDS (91-D.MORGAN, 53-M.FOKOU).",0,,,2013,5,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,44,OWN,0,,0,,0
2013090809,2013-09-08,4,12,35,PIT,TEN,3,5,49,,0,,0,"(12:35) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE DEEP RIGHT TO 84-A.BROWN (30-J.MCCOURTY).",0,,,2013,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2013090809,2013-09-08,4,12,30,PIT,TEN,4,5,49,,0,,0,"(12:30) (PUNT FORMATION) 4-Z.MESKO PUNTS 43 YARDS TO TEN 8, CENTER-60-G.WARREN. 25-D.REYNAUD TO TEN 12 FOR 4 YARDS (21-R.GOLDEN).",0,,,2013,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2013090809,2013-09-08,4,12,20,TEN,PIT,1,10,12,,0,,0,"(12:20) 28-C.JOHNSON RIGHT GUARD TO TEN 11 FOR -1 YARDS (95-J.JONES, 50-L.FOOTE).",0,,,2013,-1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",12,OWN,0,,0,,0
2013090809,2013-09-08,4,11,42,TEN,PIT,2,11,11,,0,,0,"(11:42) (SHOTGUN) 10-J.LOCKER PASS SHORT RIGHT TO 85-N.WASHINGTON TO TEN 21 FOR 10 YARDS (22-W.GAY). OFFICIAL MEASUREMENT.",0,,,2013,10,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,11,OWN,0,,0,,0
2013090809,2013-09-08,4,11,4,TEN,PIT,3,1,21,,1,,0,"(11:04) 22-J.BATTLE UP THE MIDDLE TO TEN 23 FOR 2 YARDS (94-L.TIMMONS, 90-S.MCLENDON).",0,,,2013,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,21,OWN,0,,0,,0
2013090809,2013-09-08,4,10,26,TEN,PIT,1,10,23,,1,,0,"(10:26) (SHOTGUN) 10-J.LOCKER PASS SHORT LEFT TO 85-N.WASHINGTON TO TEN 36 FOR 13 YARDS (25-R.CLARK) [94-L.TIMMONS]. TEN-85-N.WASHINGTON WAS INJURED DURING THE PLAY.",0,,,2013,13,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,23,OWN,0,,0,,0
2013090809,2013-09-08,4,9,57,TEN,PIT,1,10,36,,1,,0,"(9:57) 28-C.JOHNSON RIGHT END TO TEN 47 FOR 11 YARDS (25-R.CLARK, 50-L.FOOTE).",0,,,2013,11,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",36,OWN,0,,0,,0
2013090809,2013-09-08,4,9,18,TEN,PIT,1,10,47,,0,,0,"(9:18) 28-C.JOHNSON RIGHT TACKLE TO TEN 50 FOR 3 YARDS (99-B.KEISEL, 25-R.CLARK). PIT-25-R.CLARK WAS INJURED DURING THE PLAY.",0,,,2013,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",47,OWN,0,,0,,0
2013090809,2013-09-08,4,8,48,TEN,PIT,2,7,50,,1,,0,"(8:48) 28-C.JOHNSON UP THE MIDDLE TO PIT 42 FOR 8 YARDS (43-T.POLAMALU).",0,,,2013,8,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,50,OWN,0,,0,,0
2013090809,2013-09-08,4,8,8,TEN,PIT,1,10,58,,0,,0,"(8:08) 10-J.LOCKER PASS INCOMPLETE DEEP LEFT TO 82-D.WALKER. PENALTY ON PIT-25-R.CLARK, DEFENSIVE PASS INTERFERENCE, 24 YARDS, ENFORCED AT PIT 42 - NO PLAY.",0,,,2013,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,1,0,0,,42,OPP,1,PIT,1,"DEFENSIVE PASS INTERFERENCE",24
2013090809,2013-09-08,4,8,1,TEN,PIT,1,10,82,,0,,0,"(8:01) 28-C.JOHNSON RIGHT GUARD TO PIT 20 FOR -2 YARDS (56-L.WOODLEY; 43-T.POLAMALU). PENALTY ON TEN-76-D.STEWART, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT PIT 20.",0,,,2013,-2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT GUARD",18,OPP,1,TEN,0,"UNNECESSARY ROUGHNESS",15
2013090809,2013-09-08,4,7,38,TEN,PIT,2,27,65,,0,,0,"(7:38) (SHOTGUN) 22-J.BATTLE RIGHT GUARD TO PIT 33 FOR 2 YARDS (25-R.CLARK).",0,,,2013,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",35,OPP,0,,0,,0
2013090809,2013-09-08,4,6,59,TEN,PIT,3,25,67,,0,,0,"(6:59) (SHOTGUN) 10-J.LOCKER PASS SHORT LEFT TO 13-K.WRIGHT TO PIT 26 FOR 7 YARDS (55-K.WILSON).",0,,,2013,7,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
2013090809,2013-09-08,4,6,6,TEN,PIT,4,18,74,,0,,0,"(6:06) (FIELD GOAL FORMATION) 2-R.BIRONAS 44 YARD FIELD GOAL IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",0,,,2013,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0
2013090809,2013-09-08,4,6,1,TEN,PIT,0,0,35,,1,,0,"2-R.BIRONAS KICKS 70 YARDS FROM TEN 35 TO PIT -5. 11-M.WHEATON TO PIT 7 FOR 12 YARDS (21-G.WILSON).",0,,,2013,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2013090809,2013-09-08,4,5,57,PIT,TEN,1,10,7,,0,,0,"(5:57) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 88-E.SANDERS PUSHED OB AT PIT 13 FOR 6 YARDS (20-A.VERNER).",0,,,2013,6,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,7,OWN,0,,0,,0
2013090809,2013-09-08,4,5,41,PIT,TEN,2,4,13,,0,,0,"(5:41) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE DEEP RIGHT TO 88-E.SANDERS. COVERAGE BY #30 MCCOURTY.",0,,,2013,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,13,OWN,0,,0,,0
2013090809,2013-09-08,4,5,35,PIT,TEN,3,4,13,,0,,0,"(5:35) (SHOTGUN) 7-B.ROETHLISBERGER SACKED AT PIT 5 FOR -8 YARDS (99-J.CASEY).",0,,,2013,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,13,OWN,0,,0,,0
2013090809,2013-09-08,4,5,7,PIT,TEN,4,12,5,,0,,0,"(5:07) (PUNT FORMATION) 4-Z.MESKO PUNTS 39 YARDS TO PIT 44, CENTER-60-G.WARREN. 25-D.REYNAUD TO PIT 17 FOR 27 YARDS (54-C.CARTER).",0,,,2013,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,5,OWN,0,,0,,0
2013090809,2013-09-08,4,4,53,TEN,PIT,1,10,83,,0,,0,"(4:53) 28-C.JOHNSON RIGHT TACKLE TO PIT 15 FOR 2 YARDS (55-K.WILSON).",0,,,2013,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",17,OPP,0,,0,,0
2013090809,2013-09-08,4,4,47,,TEN,0,0,0,,1,,0,"TIMEOUT #1 BY PIT AT 04:47.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013090809,2013-09-08,4,4,47,TEN,PIT,2,8,85,,0,,0,"(4:47) 28-C.JOHNSON RIGHT TACKLE TO PIT 14 FOR 1 YARD (25-R.CLARK; 90-S.MCLENDON).",0,,,2013,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",15,OPP,0,,0,,0
2013090809,2013-09-08,4,4,41,,TEN,0,0,0,,1,,0,"TIMEOUT #2 BY PIT AT 04:41.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013090809,2013-09-08,4,4,41,TEN,PIT,3,7,86,,0,,0,"(4:41) (SHOTGUN) 28-C.JOHNSON UP THE MIDDLE TO PIT 9 FOR 5 YARDS (99-B.KEISEL).",0,,,2013,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,14,OPP,0,,0,,0
